,datestamp,energy,unique_meter_seqid,wind_observation_direction_angle,sky_condition_observation_ceiling_height_dimension,visibility_observation_distance_dimension,air_temperature,air_pressure,dew_point_temperature
282,2015-05-12 19:00:00,572.0,2517,260.0,7620.0,16093.0,28.9,1007.9,12.2
283,2015-05-12 20:00:00,463.5,2517,240.0,2743.0,16093.0,29.4,1007.4,11.1
284,2015-05-12 21:00:00,382.0,2517,255.0,7620.0,16046.5,29.4,1007.35,10.25
285,2015-05-12 22:00:00,340.0,2517,230.0,7620.0,16093.0,28.3,1007.1,10.0
286,2015-05-12 23:00:00,302.5,2517,270.0,22000.0,16093.0,28.3,1007.3,9.4
287,2015-05-13 00:00:00,277.0,2517,265.0,22000.0,16046.5,28.05,1007.6,8.6
288,2015-05-13 01:00:00,271.5,2517,280.0,22000.0,16093.0,26.7,1008.8,6.1
289,2015-05-13 02:00:00,270.5,2517,320.0,22000.0,16093.0,20.6,1010.8,11.1
290,2015-05-13 03:00:00,271.5,2517,325.0,22000.0,16046.5,19.45,1011.45,9.15
291,2015-05-13 04:00:00,286.0,2517,320.0,22000.0,16093.0,17.2,5506.15,6.7
292,2015-05-13 05:00:00,294.5,2517,310.0,22000.0,16093.0,16.7,1012.7,5.6
293,2015-05-13 06:00:00,311.5,2517,305.0,7620.0,16046.5,16.4,1012.95,4.75
294,2015-05-13 07:00:00,405.0,2517,310.0,7620.0,16093.0,15.0,1013.6,3.9
295,2015-05-13 08:00:00,695.0,2517,310.0,22000.0,16093.0,15.0,1014.3,4.4
296,2015-05-13 09:00:00,725.0,2517,310.0,22000.0,16046.5,15.0,1014.7,4.15
297,2015-05-13 10:00:00,746.5,2517,310.0,22000.0,16093.0,15.0,1016.0,3.9
298,2015-05-13 11:00:00,741.0,2517,300.0,22000.0,16093.0,15.0,1016.6,4.4
299,2015-05-13 12:00:00,741.5,2517,305.0,1372.0,16046.5,15.3,1017.1,4.7
300,2015-05-13 13:00:00,694.0,2517,320.0,1494.0,16093.0,17.2,1017.7,5.0
301,2015-05-13 14:00:00,665.0,2517,310.0,1676.0,16093.0,17.8,1017.8,5.0
302,2015-05-13 15:00:00,666.5,2517,305.0,1829.0,16046.5,17.8,1018.0,4.7
303,2015-05-13 16:00:00,667.0,2517,320.0,1829.0,16093.0,18.3,1018.1,4.4
304,2015-05-13 17:00:00,638.0,2517,320.0,1829.0,16093.0,19.4,1018.0,5.0
305,2015-05-13 18:00:00,515.0,2517,320.0,1829.0,16046.5,19.4,1017.9,5.0
306,2015-05-13 19:00:00,401.0,2517,330.0,1829.0,16093.0,18.9,1018.3,5.0
307,2015-05-13 20:00:00,334.0,2517,320.0,1829.0,16093.0,17.8,1019.0,4.4
308,2015-05-13 21:00:00,283.0,2517,315.0,1676.0,16046.5,17.5,1019.45,4.4
309,2015-05-13 22:00:00,275.0,2517,340.0,1676.0,16093.0,15.6,1020.7,5.0
310,2015-05-13 23:00:00,266.5,2517,320.0,22000.0,16093.0,14.4,1022.1,3.9
311,2015-05-14 00:00:00,261.5,2517,325.0,22000.0,16046.5,14.15,1022.75,3.6
312,2015-05-14 01:00:00,257.0,2517,330.0,22000.0,16093.0,13.3,1024.0,2.8
313,2015-05-14 02:00:00,258.0,2517,330.0,2134.0,16093.0,12.8,1024.7,2.8
314,2015-05-14 03:00:00,263.0,2517,330.0,22000.0,16046.5,12.5,1024.85,2.8
315,2015-05-14 04:00:00,270.5,2517,330.0,22000.0,16093.0,12.2,5512.65,2.8
316,2015-05-14 05:00:00,281.5,2517,330.0,22000.0,16093.0,11.7,1025.6,2.8
317,2015-05-14 06:00:00,298.5,2517,330.0,22000.0,16046.5,11.7,1025.8,2.8
318,2015-05-14 07:00:00,366.5,2517,330.0,22000.0,16093.0,11.1,1026.6,2.8
319,2015-05-14 08:00:00,423.5,2517,340.0,22000.0,16093.0,11.1,1027.1,2.8
320,2015-05-14 09:00:00,532.5,2517,350.0,22000.0,16046.5,11.1,1027.35,2.5
321,2015-05-14 10:00:00,593.5,2517,330.0,22000.0,16093.0,11.7,1028.5,2.2
322,2015-05-14 11:00:00,594.0,2517,310.0,22000.0,16093.0,12.8,1029.4,2.2
323,2015-05-14 12:00:00,582.0,2517,170.0,22000.0,16046.5,13.6,1029.45,2.5
324,2015-05-14 13:00:00,602.5,2517,10.0,22000.0,16093.0,15.6,1029.5,1.7000000000000002
325,2015-05-14 14:00:00,583.0,2517,70.0,22000.0,16093.0,17.2,1029.5,-0.6000000000000001
326,2015-05-14 15:00:00,581.5,2517,70.0,7620.0,16046.5,17.75,1029.3,-1.15
327,2015-05-14 16:00:00,561.5,2517,,22000.0,16093.0,20.0,1028.4,-0.6000000000000001
328,2015-05-14 17:00:00,503.0,2517,,22000.0,16093.0,20.6,1027.7,-1.1
329,2015-05-14 18:00:00,452.0,2517,,22000.0,16046.5,20.85,1027.3,-1.4
330,2015-05-14 19:00:00,415.5,2517,310.0,22000.0,16093.0,21.7,1026.2,-2.8
331,2015-05-14 20:00:00,356.5,2517,,7620.0,16093.0,21.7,1025.6,-6.1
332,2015-05-14 21:00:00,289.0,2517,130.0,7620.0,16046.5,20.85,1025.55,-2.2
333,2015-05-14 22:00:00,281.0,2517,140.0,22000.0,16093.0,18.3,1025.5,2.8
334,2015-05-14 23:00:00,275.0,2517,160.0,22000.0,16093.0,17.2,1025.5,0.6000000000000001
335,2015-05-15 00:00:00,267.0,2517,165.0,22000.0,16046.5,16.95,1025.6,1.15
336,2015-05-15 01:00:00,262.0,2517,180.0,22000.0,16093.0,16.7,1026.2,2.2
337,2015-05-15 02:00:00,263.5,2517,210.0,22000.0,16093.0,16.1,1026.1,2.2
338,2015-05-15 03:00:00,269.0,2517,215.0,22000.0,16046.5,15.85,1026.05,1.9500000000000002
339,2015-05-15 04:00:00,277.0,2517,220.0,7620.0,16093.0,15.0,5513.05,1.7000000000000002
340,2015-05-15 05:00:00,287.0,2517,200.0,7620.0,16093.0,14.4,1026.0,1.7000000000000002
341,2015-05-15 06:00:00,300.5,2517,205.0,7620.0,16046.5,14.15,1025.8,1.9500000000000002
342,2015-05-15 07:00:00,397.5,2517,220.0,7620.0,16093.0,13.3,1025.5,3.3
343,2015-05-15 08:00:00,612.0,2517,210.0,7620.0,16093.0,13.3,1025.7,4.4
344,2015-05-15 09:00:00,686.5,2517,215.0,7620.0,16046.5,13.3,1025.85,4.7
345,2015-05-15 10:00:00,703.0,2517,,7620.0,16093.0,13.9,1026.4,5.0
346,2015-05-15 11:00:00,720.0,2517,,7620.0,16093.0,16.1,1026.8,5.6
347,2015-05-15 12:00:00,726.5,2517,,6096.0,16046.5,16.1,1026.9,5.3
348,2015-05-15 13:00:00,724.0,2517,310.0,6096.0,16093.0,17.8,1026.8,3.9
349,2015-05-15 14:00:00,717.5,2517,320.0,4267.0,16093.0,18.3,1026.2,4.4
350,2015-05-15 15:00:00,706.5,2517,250.0,6096.0,16046.5,19.45,1026.05,4.4
351,2015-05-15 16:00:00,673.0,2517,220.0,7620.0,16093.0,21.7,1025.4,2.8
352,2015-05-15 17:00:00,625.5,2517,250.0,7620.0,16093.0,22.2,1024.7,2.8
353,2015-05-15 18:00:00,564.5,2517,210.0,7620.0,16046.5,22.75,1024.35,4.2
354,2015-05-15 19:00:00,517.5,2517,180.0,7620.0,16093.0,21.7,1023.8,2.2
355,2015-05-15 20:00:00,418.5,2517,160.0,7620.0,16093.0,21.1,1023.3,3.3
356,2015-05-15 21:00:00,284.0,2517,170.0,7620.0,16046.5,20.25,1023.4,3.85
357,2015-05-15 22:00:00,269.5,2517,180.0,7620.0,16093.0,17.8,1023.1,4.4
358,2015-05-15 23:00:00,262.5,2517,180.0,7620.0,16093.0,17.2,1022.7,6.1
359,2015-05-16 00:00:00,255.5,2517,180.0,3658.0,16046.5,16.95,1022.7,6.1
360,2015-05-16 01:00:00,255.0,2517,180.0,3048.0,16093.0,17.2,1022.9,5.6
361,2015-05-16 02:00:00,252.5,2517,190.0,2896.0,16093.0,17.8,1022.8,0.0
362,2015-05-16 03:00:00,255.0,2517,200.0,2896.0,16046.5,17.8,1022.9,1.1
363,2015-05-16 04:00:00,264.5,2517,200.0,2591.0,16093.0,17.2,5511.5,4.4
364,2015-05-16 05:00:00,274.0,2517,190.0,2591.0,16093.0,17.2,1022.6,6.1
365,2015-05-16 06:00:00,272.0,2517,195.0,3048.0,16046.5,16.95,1022.4,7.2
366,2015-05-16 07:00:00,282.0,2517,180.0,2438.0,16093.0,15.6,1021.5,9.4
367,2015-05-16 08:00:00,296.0,2517,,2438.0,16093.0,15.6,1021.9,9.4
368,2015-05-16 09:00:00,305.5,2517,160.0,1219.0,16046.5,15.6,1021.75,9.7
369,2015-05-16 10:00:00,309.0,2517,170.0,1097.0,16093.0,16.1,1022.0,10.0
370,2015-05-16 11:00:00,308.0,2517,170.0,1036.0,16093.0,16.7,1021.9,10.6
371,2015-05-16 12:00:00,304.0,2517,190.0,853.0,13380.0,16.2333333333,4014.8666666667,11.1
372,2015-05-16 13:00:00,344.5,2517,70.0,1402.0,14484.0,15.3,5511.0,13.15
373,2015-05-16 14:00:00,477.0,2517,180.0,2743.0,14484.0,18.3,1021.5,14.4
374,2015-05-16 15:00:00,465.5,2517,215.0,5182.0,15046.5,20.0,1021.45,14.4
375,2015-05-16 16:00:00,446.0,2517,190.0,7620.0,16093.0,23.3,1020.7,15.0
376,2015-05-16 17:00:00,431.5,2517,160.0,3353.0,16093.0,21.1,1020.3,14.4
377,2015-05-16 18:00:00,432.5,2517,160.0,3658.0,16046.5,21.4,1020.0,14.7
378,2015-05-16 19:00:00,414.0,2517,190.0,7925.0,16093.0,22.2,1019.2,15.0
379,2015-05-16 20:00:00,358.5,2517,150.0,7925.0,16093.0,22.8,1019.1,15.6
380,2015-05-16 21:00:00,255.5,2517,155.0,6706.0,16046.5,22.5,1018.9,15.6
381,2015-05-16 22:00:00,247.0,2517,170.0,5486.0,16093.0,22.2,1019.1,15.0
382,2015-05-16 23:00:00,256.5,2517,160.0,2743.0,14484.0,20.6,1019.4,15.0
383,2015-05-17 00:00:00,253.5,2517,200.0,3353.0,14242.0,19.45,1019.65,15.0
384,2015-05-17 01:00:00,254.5,2517,,3353.0,9656.0,18.3,1021.1,15.6
385,2015-05-17 02:00:00,252.0,2517,50.0,3048.0,9656.0,16.1,1021.1,14.4
386,2015-05-17 03:00:00,254.5,2517,65.0,2896.0,8523.5,16.1,1020.95,14.4
387,2015-05-17 04:00:00,262.5,2517,,3048.0,8047.0,16.1,5510.3,15.0
388,2015-05-17 05:00:00,275.5,2517,,2286.0,8047.0,16.7,1020.4,15.6
389,2015-05-17 06:00:00,279.5,2517,180.0,3353.0,8023.5,17.25,1019.9,16.15
390,2015-05-17 07:00:00,284.0,2517,210.0,3048.0,8047.0,19.4,1018.8,17.2
391,2015-05-17 08:00:00,415.0,2517,200.0,3353.0,8047.0,19.4,1018.8,17.8
392,2015-05-17 09:00:00,439.0,2517,200.0,3658.0,4812.6666666667,19.2666666667,4012.6666666667,17.8666666667
393,2015-05-17 10:00:00,453.0,2517,,4267.0,3219.0,18.9,1020.3,17.2
394,2015-05-17 11:00:00,457.5,2517,,5486.0,3219.0,18.9,1020.7,17.2
395,2015-05-17 12:00:00,454.5,2517,50.0,5486.0,3209.5,19.75,1020.75,17.75
396,2015-05-17 13:00:00,452.0,2517,80.0,5486.0,4828.0,21.35,5510.45,18.45
397,2015-05-17 14:00:00,453.5,2517,,5486.0,9656.0,23.3,1020.9,18.9
398,2015-05-17 15:00:00,450.0,2517,,22000.0,10937.5,24.15,1020.8,18.6
399,2015-05-17 16:00:00,449.5,2517,,22000.0,16093.0,27.2,1020.3,18.3
400,2015-05-17 17:00:00,472.0,2517,,1524.0,16093.0,26.7,1019.7,16.7
401,2015-05-17 18:00:00,471.5,2517,,1372.0,16046.5,26.4,1019.5,16.4
402,2015-05-17 19:00:00,450.0,2517,,1494.0,16093.0,27.8,1018.5,16.1
403,2015-05-17 20:00:00,426.5,2517,150.0,1280.0,14484.0,26.7,1018.2,17.2
404,2015-05-17 21:00:00,350.5,2517,160.0,7620.0,15046.5,26.4,1018.15,17.2
405,2015-05-17 22:00:00,297.0,2517,170.0,7620.0,16093.0,25.6,1018.1,16.7
406,2015-05-17 23:00:00,269.5,2517,160.0,22000.0,16093.0,24.4,1018.7,16.1
407,2015-05-18 00:00:00,266.5,2517,175.0,22000.0,16046.5,23.85,1018.95,16.4
408,2015-05-18 01:00:00,265.0,2517,180.0,22000.0,14484.0,23.3,1019.7,17.8
409,2015-05-18 02:00:00,263.5,2517,190.0,22000.0,12875.0,22.8,1019.6,18.3
410,2015-05-18 03:00:00,268.5,2517,190.0,22000.0,11632.5,22.8,1019.4,18.3
411,2015-05-18 04:00:00,277.5,2517,,22000.0,9656.0,21.1,5509.45,17.2
412,2015-05-18 05:00:00,290.5,2517,,22000.0,9656.0,20.0,1018.7,16.7
413,2015-05-18 06:00:00,381.5,2517,80.0,22000.0,8523.5,19.7,1018.75,16.95
414,2015-05-18 07:00:00,502.0,2517,50.0,22000.0,9656.0,17.8,1018.7,16.1
415,2015-05-18 08:00:00,558.5,2517,50.0,22000.0,9656.0,17.9,5509.3,16.55
416,2015-05-18 09:00:00,689.0,2517,50.0,50.6666666667,3155.0,15.95,5509.525,14.75
417,2015-05-18 10:00:00,747.5,2517,50.0,40.3333333333,134.0,13.4333333333,7006.8666666667,12.9333333333
418,2015-05-18 11:00:00,738.0,2517,45.0,61.0,201.0,13.15,5510.55,12.9
419,2015-05-18 12:00:00,740.0,2517,50.0,60.5,200.5,13.6,1021.45,12.8
420,2015-05-18 13:00:00,711.0,2517,40.0,61.0,402.0,14.2,5510.85,13.15
421,2015-05-18 14:00:00,685.5,2517,43.3333333333,121.6666666667,3621.0,14.6666666667,7007.3333333333,13.6333333333
422,2015-05-18 15:00:00,720.5,2517,45.0,325.3333333333,4821.0,15.25,5511.1,13.425
423,2015-05-18 16:00:00,677.0,2517,35.0,548.5,11265.0,16.05,5511.35,12.9
424,2015-05-18 17:00:00,599.0,2517,50.0,701.0,16093.0,15.0,1022.3,11.1
425,2015-05-18 18:00:00,496.0,2517,50.0,701.0,16046.5,15.0,1022.1,11.1
426,2015-05-18 19:00:00,417.5,2517,40.0,762.0,16093.0,15.6,1021.4,11.1
427,2015-05-18 20:00:00,393.0,2517,50.0,823.0,16093.0,15.0,1020.7,11.1
428,2015-05-18 21:00:00,365.5,2517,75.0,823.0,16046.5,16.1,1020.5,10.85
429,2015-05-18 22:00:00,315.5,2517,100.0,762.0,16093.0,16.1,1020.5,10.0
430,2015-05-18 23:00:00,315.5,2517,110.0,701.0,16093.0,16.7,1020.1,10.0
431,2015-05-19 00:00:00,308.0,2517,85.0,701.0,16046.5,16.15,1020.3,10.3
432,2015-05-19 01:00:00,304.5,2517,130.0,701.0,16093.0,16.1,1020.6,11.1
433,2015-05-19 02:00:00,303.5,2517,135.0,427.0,16093.0,15.8,5509.9,11.05
434,2015-05-19 03:00:00,313.0,2517,123.3333333333,518.3333333333,16069.75,15.925,5509.625,11.45
435,2015-05-19 04:00:00,316.5,2517,150.0,305.0,16093.0,14.4,5509.2,11.7
436,2015-05-19 05:00:00,331.5,2517,130.0,213.5,11265.5,14.2,5508.85,12.1
437,2015-05-19 06:00:00,353.0,2517,115.0,183.0,8828.0,14.4,1017.45,12.5
438,2015-05-19 07:00:00,400.0,2517,60.0,183.0,4828.0,13.9,1016.4,12.2
439,2015-05-19 08:00:00,465.0,2517,50.0,122.0,805.0,13.325,7753.85,12.05
440,2015-05-19 09:00:00,526.5,2517,50.0,61.0,534.6666666667,13.2,4010.3333333333,12.1333333333
441,2015-05-19 10:00:00,554.0,2517,50.0,61.0,402.0,12.8,1015.4,11.7
442,2015-05-19 11:00:00,592.5,2517,50.0,61.0,402.0,12.8,1015.1,11.7
443,2015-05-19 12:00:00,614.0,2517,55.0,61.0,401.0,13.05,1014.85,11.95
444,2015-05-19 13:00:00,663.5,2517,60.0,61.0,402.0,13.3,1014.0,12.2
445,2015-05-19 14:00:00,687.5,2517,70.0,121.6666666667,2145.6666666667,13.9666666667,7004.5333333333,12.9333333333
446,2015-05-19 15:00:00,788.0,2517,66.6666666667,244.0,5628.0,14.3,4009.0666666667,12.6666666667
447,2015-05-19 16:00:00,804.0,2517,60.0,1905.0,13679.5,15.0,5506.2,12.6
448,2015-05-19 17:00:00,760.0,2517,50.0,7620.0,12875.0,17.8,1011.8,13.3
449,2015-05-19 18:00:00,712.0,2517,50.0,7620.0,9218.5,19.75,1011.35,14.15
450,2015-05-19 19:00:00,647.0,2517,50.0,7620.0,8047.0,22.2,1010.1,14.4
451,2015-05-19 20:00:00,550.0,2517,,22000.0,16093.0,26.7,1008.9,17.2
452,2015-05-19 21:00:00,402.0,2517,170.0,22000.0,15242.0,25.3,1008.6,16.65
453,2015-05-19 22:00:00,372.0,2517,170.0,22000.0,12875.0,21.7,1008.0,15.6
454,2015-05-19 23:00:00,378.5,2517,180.0,22000.0,11265.0,20.6,1007.8,16.1
455,2015-05-20 00:00:00,312.0,2517,185.0,22000.0,11132.5,20.3,1007.9,16.1
456,2015-05-20 01:00:00,297.5,2517,200.0,22000.0,12875.0,21.1,1007.5,16.7
457,2015-05-20 02:00:00,296.5,2517,310.0,22000.0,14484.0,22.2,1008.0,16.7
458,2015-05-20 03:00:00,298.0,2517,320.0,22000.0,15046.5,21.65,1008.9,15.0
459,2015-05-20 04:00:00,307.0,2517,340.0,22000.0,16093.0,19.4,5505.1,10.6
460,2015-05-20 05:00:00,317.5,2517,330.0,22000.0,16093.0,17.8,1010.6,8.9
461,2015-05-20 06:00:00,341.0,2517,330.0,22000.0,16046.5,16.95,1010.6,7.8
462,2015-05-20 07:00:00,398.0,2517,320.0,22000.0,16093.0,15.0,1010.8,7.2
463,2015-05-20 08:00:00,510.0,2517,310.0,22000.0,16093.0,14.4,1010.5,6.7
464,2015-05-20 09:00:00,568.0,2517,310.0,22000.0,16046.5,14.15,1010.55,6.7
465,2015-05-20 10:00:00,588.5,2517,310.0,22000.0,16093.0,15.0,1011.2,6.1
466,2015-05-20 11:00:00,588.5,2517,300.0,7620.0,16093.0,15.0,1011.0,6.7
467,2015-05-20 12:00:00,585.0,2517,305.0,1158.0,16046.5,15.0,1011.55,6.4
468,2015-05-20 13:00:00,574.5,2517,330.0,1158.0,16093.0,14.4,1012.0,5.0
469,2015-05-20 14:00:00,580.5,2517,300.0,1341.0,16093.0,15.6,1012.3,4.4
470,2015-05-20 15:00:00,732.5,2517,305.0,1341.0,16046.5,15.3,1012.45,4.4
471,2015-05-20 16:00:00,697.0,2517,320.0,7620.0,16093.0,15.6,1012.5,3.3
472,2015-05-20 17:00:00,624.0,2517,300.0,7620.0,16093.0,16.1,1012.3,2.8
473,2015-05-20 18:00:00,564.0,2517,310.0,7925.0,16046.5,16.1,1012.4,2.5
474,2015-05-20 19:00:00,523.5,2517,310.0,7925.0,16093.0,15.0,1012.8,2.2
475,2015-05-20 20:00:00,445.5,2517,330.0,7925.0,16093.0,15.6,1013.0,1.7000000000000002
476,2015-05-20 21:00:00,327.0,2517,320.0,7925.0,16046.5,15.6,1013.05,1.9500000000000002
477,2015-05-20 22:00:00,308.5,2517,340.0,7925.0,16093.0,15.0,1013.6,1.7000000000000002
478,2015-05-20 23:00:00,298.0,2517,310.0,7925.0,16093.0,14.4,1014.0,2.8
479,2015-05-21 00:00:00,294.5,2517,310.0,7925.0,16046.5,14.4,1014.35,2.5
480,2015-05-21 01:00:00,295.5,2517,300.0,7010.0,16093.0,13.9,1015.8,1.7000000000000002
481,2015-05-21 02:00:00,298.0,2517,330.0,7620.0,16093.0,13.3,1015.7,2.8
482,2015-05-21 03:00:00,294.0,2517,330.0,7620.0,16046.5,13.05,1015.8,2.25
483,2015-05-21 04:00:00,305.0,2517,330.0,7620.0,16093.0,12.8,5507.75,1.7000000000000002
484,2015-05-21 05:00:00,317.5,2517,340.0,7620.0,16093.0,12.2,1015.3,1.7000000000000002
485,2015-05-21 06:00:00,332.0,2517,340.0,6401.0,16046.5,12.2,1015.35,1.7000000000000002
486,2015-05-21 07:00:00,382.5,2517,350.0,6096.0,16093.0,12.2,1015.6,1.1
487,2015-05-21 08:00:00,436.0,2517,,4572.0,16093.0,12.2,1015.2,0.6000000000000001
488,2015-05-21 09:00:00,495.0,2517,,3658.0,16046.5,12.2,1015.25,1.15
489,2015-05-21 10:00:00,526.0,2517,,3353.0,16093.0,12.8,1016.0,1.1
490,2015-05-21 11:00:00,557.5,2517,,3353.0,16093.0,12.8,1016.4,2.2
491,2015-05-21 12:00:00,555.5,2517,50.0,7620.0,16046.5,13.35,1016.3,2.2
492,2015-05-21 13:00:00,552.0,2517,20.0,3048.0,16093.0,15.0,1015.6,2.2
493,2015-05-21 14:00:00,550.0,2517,60.0,2134.0,16093.0,15.6,1015.6,1.7000000000000002
494,2015-05-21 15:00:00,547.5,2517,60.0,3353.0,16046.5,15.85,1015.5,1.15
495,2015-05-21 16:00:00,527.5,2517,220.0,2743.0,16093.0,16.1,1014.9,0.6000000000000001
496,2015-05-21 17:00:00,484.5,2517,220.0,2438.0,16093.0,15.6,1014.6,-0.6000000000000001
497,2015-05-21 18:00:00,441.0,2517,205.0,2896.0,16046.5,15.6,1014.35,0.0
498,2015-05-21 19:00:00,413.0,2517,200.0,3353.0,16093.0,15.6,1013.7,3.3
499,2015-05-21 20:00:00,374.0,2517,160.0,3048.0,16093.0,15.0,1013.1,5.0
500,2015-05-21 21:00:00,328.5,2517,180.0,1676.0,16046.5,14.7,1013.2,5.3
501,2015-05-21 22:00:00,303.5,2517,180.0,1524.0,16093.0,13.3,1013.1,7.2
502,2015-05-21 23:00:00,300.0,2517,180.0,1524.0,16093.0,12.8,1013.1,6.1
503,2015-05-22 00:00:00,301.0,2517,180.0,2134.0,16046.5,12.5,1013.1,5.55
504,2015-05-22 01:00:00,293.5,2517,180.0,2134.0,16093.0,12.2,1012.9,5.6
505,2015-05-22 02:00:00,296.0,2517,200.0,2438.0,16093.0,12.2,1012.1,6.1
506,2015-05-22 03:00:00,294.0,2517,205.0,3353.0,16046.5,12.2,1011.95,6.65
507,2015-05-22 04:00:00,303.0,2517,270.0,2134.0,16093.0,12.8,5505.75,7.8
508,2015-05-22 05:00:00,313.0,2517,280.0,2286.0,16093.0,13.3,1011.0,7.2
509,2015-05-22 06:00:00,336.5,2517,295.0,2134.0,16046.5,13.05,1010.95,7.2
510,2015-05-22 07:00:00,424.5,2517,310.0,2134.0,16093.0,13.3,1010.8,7.2
511,2015-05-22 08:00:00,545.5,2517,310.0,2134.0,16093.0,13.9,1011.0,6.7
512,2015-05-22 09:00:00,642.0,2517,310.0,22000.0,16046.5,13.6,1011.35,6.7
513,2015-05-22 10:00:00,709.0,2517,310.0,22000.0,16093.0,13.9,1012.4,6.7
514,2015-05-22 11:00:00,701.0,2517,310.0,22000.0,16093.0,15.0,1012.7,6.1
515,2015-05-22 12:00:00,702.0,2517,310.0,22000.0,16046.5,15.55,1012.75,5.55
516,2015-05-22 13:00:00,691.5,2517,310.0,22000.0,16093.0,17.8,1013.1,5.0
517,2015-05-22 14:00:00,695.5,2517,330.0,22000.0,16093.0,20.0,1013.1,3.9
518,2015-05-22 15:00:00,700.5,2517,320.0,22000.0,16046.5,20.55,1013.05,3.9
519,2015-05-22 16:00:00,652.0,2517,270.0,2743.0,16093.0,22.8,1012.7,2.8
520,2015-05-22 17:00:00,589.0,2517,270.0,2438.0,16093.0,23.3,1012.6,2.8
521,2015-05-22 18:00:00,536.5,2517,290.0,2743.0,16046.5,22.75,1012.6,3.05
522,2015-05-22 19:00:00,483.5,2517,290.0,2286.0,16093.0,19.4,1013.5,5.6
523,2015-05-22 20:00:00,417.0,2517,280.0,3048.0,16093.0,21.7,1013.7,3.9
524,2015-05-22 21:00:00,364.0,2517,290.0,22000.0,16046.5,21.4,1013.85,4.15
525,2015-05-22 22:00:00,298.5,2517,270.0,22000.0,16093.0,21.7,1014.3,3.3
526,2015-05-22 23:00:00,292.0,2517,260.0,3962.0,16093.0,20.6,1015.2,4.4
527,2015-05-23 00:00:00,288.5,2517,280.0,3048.0,16046.5,20.0,1015.9,5.0
528,2015-05-23 01:00:00,287.0,2517,330.0,22000.0,16093.0,18.9,1018.2,1.1
529,2015-05-23 02:00:00,279.5,2517,330.0,22000.0,16093.0,17.2,1019.7,0.6000000000000001
530,2015-05-23 03:00:00,292.0,2517,325.0,22000.0,16046.5,16.65,1020.2,0.85
531,2015-05-23 04:00:00,299.5,2517,340.0,22000.0,16093.0,15.0,5510.6,1.1
532,2015-05-23 05:00:00,308.0,2517,320.0,22000.0,16093.0,13.9,1022.9,-0.6000000000000001
533,2015-05-23 06:00:00,307.0,2517,320.0,22000.0,16046.5,13.35,1023.25,-1.4
534,2015-05-23 07:00:00,317.5,2517,300.0,22000.0,16093.0,11.7,1025.1,-3.3
535,2015-05-23 08:00:00,328.0,2517,310.0,22000.0,16093.0,11.1,1025.7,-2.2
536,2015-05-23 09:00:00,353.5,2517,305.0,22000.0,16046.5,10.55,1026.15,-1.9500000000000002
537,2015-05-23 10:00:00,361.0,2517,330.0,22000.0,16093.0,10.0,1027.8,-1.7000000000000002
538,2015-05-23 11:00:00,359.5,2517,330.0,22000.0,16093.0,10.6,1028.8,-1.7000000000000002
539,2015-05-23 12:00:00,360.5,2517,325.0,22000.0,16046.5,10.6,1029.1,-1.4
540,2015-05-23 13:00:00,358.5,2517,330.0,22000.0,16093.0,11.7,1030.0,-3.3
541,2015-05-23 14:00:00,359.5,2517,320.0,22000.0,16093.0,12.8,1030.0,-2.8
542,2015-05-23 15:00:00,332.5,2517,320.0,22000.0,16046.5,13.6,1030.0,-3.35
543,2015-05-23 16:00:00,317.5,2517,350.0,22000.0,16093.0,15.6,1029.5,-3.9
544,2015-05-23 17:00:00,314.5,2517,320.0,22000.0,16093.0,17.2,1028.9,-4.4
545,2015-05-23 18:00:00,316.0,2517,315.0,22000.0,16046.5,18.05,1028.6,-4.4
546,2015-05-23 19:00:00,311.0,2517,350.0,22000.0,16093.0,19.4,1027.7,-4.4
547,2015-05-23 20:00:00,297.5,2517,,22000.0,16093.0,20.0,1027.2,-5.6
548,2015-05-23 21:00:00,284.5,2517,190.0,22000.0,16046.5,19.45,1027.05,-2.8
549,2015-05-23 22:00:00,271.5,2517,170.0,22000.0,16093.0,17.2,1026.9,3.9
550,2015-05-23 23:00:00,265.5,2517,190.0,22000.0,16093.0,15.6,1027.0,4.4
551,2015-05-24 00:00:00,263.5,2517,180.0,22000.0,16046.5,15.3,1027.0,5.0
552,2015-05-24 01:00:00,262.0,2517,190.0,22000.0,16093.0,15.6,1027.4,6.1
553,2015-05-24 02:00:00,260.5,2517,190.0,22000.0,16093.0,15.0,1027.7,6.7
554,2015-05-24 03:00:00,268.5,2517,195.0,22000.0,16046.5,15.0,1027.7,6.7
555,2015-05-24 04:00:00,277.5,2517,200.0,22000.0,16093.0,15.0,5513.7,6.7
556,2015-05-24 05:00:00,288.0,2517,210.0,22000.0,16093.0,15.0,1027.3,5.6
557,2015-05-24 06:00:00,292.0,2517,210.0,22000.0,16046.5,14.7,1027.5,4.75
558,2015-05-24 07:00:00,298.0,2517,200.0,22000.0,16093.0,13.9,1027.5,3.3
559,2015-05-24 08:00:00,302.5,2517,210.0,22000.0,16093.0,13.3,1027.4,3.9
560,2015-05-24 09:00:00,331.5,2517,205.0,22000.0,16046.5,13.3,1027.5,4.15
561,2015-05-24 10:00:00,431.0,2517,230.0,22000.0,16093.0,14.4,1027.8,5.6
562,2015-05-24 11:00:00,442.0,2517,240.0,22000.0,16093.0,16.1,1028.0,5.0
